Time,x,ppb,ppb_bias
2025/2/9 13:47,61.78,59.05268463,359.0526846
2025/2/9 13:48,61.8,-31.50238559,268.4976144
2025/2/9 13:49,61.81,-4.760231167,295.2397688
2025/2/9 13:50,61.83,21.33008534,321.3300853
2025/2/9 13:51,61.85,58.73012566,358.7301257
2025/2/9 13:52,61.86,27.39150595,327.391506
2025/2/9 13:53,61.88,-32.10382367,267.8961763
2025/2/9 13:54,61.9,41.30186143,341.3018614
2025/2/9 13:55,61.91,4.533499093,304.5334991
2025/2/9 13:56,61.93,-20.73698004,279.26302
2025/2/9 13:57,61.95,1.835427727,301.8354277
2025/2/9 13:58,61.96,4.073180566,304.0731806
2025/2/9 13:59,61.98,58.66964586,358.6696459
2025/2/9 14:00,62,70.90000672,370.9000067
2025/2/9 14:01,62.01,6.008534373,306.0085344
2025/2/9 14:02,62.03,41.48666084,341.4866608
2025/2/9 14:03,62.05,50.3133526,350.3133526
2025/2/9 14:04,62.06,37.71003293,337.7100329
2025/2/9 14:05,62.08,35.13628116,335.1362812
2025/2/9 14:06,62.1,-7.374302802,292.6256972
2025/2/9 14:07,62.11,-4.444392178,295.5556078
2025/2/9 14:08,62.13,3.401182716,303.4011827
2025/2/9 14:09,62.15,-7.834621329,292.1653787
2025/2/9 14:10,62.16,-7.108863652,292.8911363
2025/2/9 14:11,62.18,45.30696862,345.3069686
2025/2/9 14:12,62.2,59.65076272,359.6507627
2025/2/9 14:13,62.21,109.9464418,409.9464418
2025/2/9 14:14,62.23,24.52879511,324.5287951
2025/2/9 14:15,62.25,41.77225993,341.7722599
2025/2/9 14:16,62.26,17.56017741,317.5601774
2025/2/9 14:17,62.28,42.88441637,342.8844164
2025/2/9 14:18,62.3,83.68476581,383.6847658
2025/2/9 14:19,62.31,-24.42960823,275.5703918
2025/2/9 14:20,62.33,24.74383442,324.7438344
2025/2/9 14:21,62.35,51.12982998,351.12983
2025/2/9 14:22,62.36,-35.64861232,264.3513877
2025/2/9 14:23,62.38,-34.81869498,265.181305
2025/2/9 14:24,62.4,30.53981587,330.5398159
2025/2/9 14:25,62.41,-40.52731671,259.4726833
2025/2/9 14:26,62.43,-63.85236207,236.1476379
2025/2/9 14:27,62.45,-25.88784356,274.1121564
2025/2/9 14:28,62.46,37.85787245,337.8578725
2025/2/9 14:29,62.48,40.93562261,340.9356226
2025/2/9 14:30,62.5,58.4378066,358.4378066
2025/2/9 14:31,62.51,1.210469726,301.2104697
2025/2/9 14:32,62.53,1.936227404,301.9362274
2025/2/9 14:33,62.55,34.05100464,334.0510046
2025/2/9 14:34,62.56,55.7498152,355.7498152
2025/2/9 14:35,62.58,-5.018950339,294.9810497
2025/2/9 14:36,62.6,21.52160473,321.5216047
2025/2/9 14:37,62.61,24.22303609,324.2230361
2025/2/9 14:38,62.63,31.77965191,331.7796519
2025/2/9 14:39,62.65,25.57039177,325.5703918
2025/2/9 14:40,62.66,55.33989651,355.3398965
2025/2/9 14:41,62.68,9.294603857,309.2946039
2025/2/9 14:42,62.7,-24.13728916,275.8627108
2025/2/9 14:43,62.71,17.41905786,317.4190579
2025/2/9 14:44,62.73,4.573818964,304.573819
2025/2/9 14:45,62.75,-18.09602849,281.9039715
2025/2/9 14:46,62.76,18.27585512,318.2758551
2025/2/9 14:47,62.78,-5.546468651,294.4535313
2025/2/9 14:48,62.8,8.851085277,308.8510853
2025/2/9 14:49,62.81,12.5000336,312.5000336
2025/2/9 14:50,62.83,18.66561387,318.6656139
2025/2/9 14:51,62.85,-4.286472683,295.7135273
2025/2/9 14:52,62.86,9.959881728,309.9598817
2025/2/9 14:53,62.88,16.3136214,316.3136214
2025/2/9 14:54,62.9,26.66574827,326.6657483
2025/2/9 14:55,62.91,10.14468114,310.1446811
2025/2/9 14:56,62.93,-53.38263558,246.6173644
2025/2/9 14:57,62.95,14.29426786,314.2942679
2025/2/9 14:58,62.96,-59.64229554,240.3577045
2025/2/9 14:59,62.98,-78.51871514,221.4812849
2025/2/9 15:00,63,-19.1241852,280.8758148
2025/2/9 15:01,63.01,17.66769706,317.6676971
2025/2/9 15:02,63.03,-35.39325314,264.6067469
2025/2/9 15:03,63.05,-23.30401183,276.6959882
2025/2/9 15:04,63.06,-32.0635038,267.9364962
2025/2/9 15:05,63.08,-12.58900612,287.4109939
2025/2/9 15:06,63.1,-6.806464619,293.1935354
2025/2/9 15:07,63.11,-2.660237887,297.3397621
2025/2/9 15:08,63.13,9.294603857,309.2946039
2025/2/9 15:09,63.15,-19.3123446,280.6876554
2025/2/9 15:10,63.16,-28.37087561,271.6291244
2025/2/9 15:11,63.18,-14.25892077,285.7410792
2025/2/9 15:12,63.2,-49.80760702,250.192393
2025/2/9 15:13,63.21,10.53779988,310.5377999
2025/2/9 15:14,63.23,-24.04992944,275.9500706
2025/2/9 15:15,63.25,29.36045965,329.3604597
2025/2/9 15:16,63.26,-43.47402728,256.5259727
2025/2/9 15:17,63.28,9.388683556,309.3886836
2025/2/9 15:18,63.3,-37.84940528,262.1505947
2025/2/9 15:19,63.31,-54.88119078,245.1188092
2025/2/9 15:20,63.33,-28.79759425,271.2024058
2025/2/9 15:21,63.35,-0.163765876,299.8362341
2025/2/9 15:22,63.36,-20.77393992,279.2260601
2025/2/9 15:23,63.38,-22.89745313,277.1025469
2025/2/9 15:24,63.4,-63.98004166,236.0199583
2025/2/9 15:25,63.41,-28.73039446,271.2696055
2025/2/9 15:26,63.43,-5.90934749,294.0906525
2025/2/9 15:27,63.45,-21.375378,278.624622
2025/2/9 15:28,63.46,-73.50897117,226.4910288
2025/2/9 15:29,63.48,-62.28324709,237.7167529
2025/2/9 15:30,63.5,-11.53396949,288.4660305
2025/2/9 15:31,63.51,-45.91673947,254.0832605
2025/2/9 15:32,63.53,-23.93568981,276.0643102
2025/2/9 15:33,63.55,-93.05066864,206.9493314
2025/2/9 15:34,63.56,-20.08850212,279.9114979
2025/2/9 15:35,63.58,-58.11014045,241.8898596
2025/2/9 15:36,63.6,-48.99448962,251.0055104
2025/2/9 15:37,63.61,-35.63517237,264.3648276
2025/2/9 15:38,63.63,-4.7501512,295.2498488
2025/2/9 15:39,63.65,0.871110812,300.8711108
2025/2/9 15:40,63.66,-25.05792621,274.9420738
2025/2/9 15:41,63.68,-17.66594987,282.3340501
2025/2/9 15:42,63.7,-19.5609838,280.4390162
2025/2/9 15:43,63.71,5.444056179,305.4440562
2025/2/9 15:44,63.73,-46.36025805,253.639742
2025/2/9 15:45,63.75,-52.24695921,247.7530408
2025/2/9 15:46,63.76,-13.9061219,286.0938781
2025/2/9 15:47,63.78,-78.40111552,221.5988845
2025/2/9 15:48,63.8,-30.23902964,269.7609704
2025/2/9 15:49,63.81,-52.64007795,247.3599221
2025/2/9 15:50,63.83,-32.41630267,267.5836973
2025/2/9 15:51,63.85,-32.00302399,267.996976
2025/2/9 15:52,63.86,13.06787178,313.0678718
2025/2/9 15:53,63.88,-2.912237081,297.0877629
2025/2/9 15:54,63.9,-22.19521538,277.8047846
2025/2/9 15:55,63.91,10.84691889,310.8469189
2025/2/9 15:56,63.93,26.05759022,326.0575902
2025/2/9 15:57,63.95,28.03662388,328.0366239
2025/2/9 15:58,63.96,-116.9435522,183.0564478
2025/2/9 15:59,63.98,-66.39251394,233.6074861
2025/2/9 16:00,64,3.982460856,303.9824609
2025/2/9 16:01,64.01,-36.58940931,263.4105907
2025/2/9 16:02,64.03,-10.5931725,289.4068275
2025/2/9 16:03,64.05,-70.14562193,229.8543781
2025/2/9 16:04,64.06,-18.02210873,281.9778913
2025/2/9 16:05,64.08,-12.313487,287.686513
2025/2/9 16:06,64.1,-9.830454943,290.1695451
2025/2/9 16:07,64.11,0.21255292,300.2125529
2025/2/9 16:08,64.13,-20.31698139,279.6830186
2025/2/9 16:09,64.15,-27.937437,272.062563
2025/2/9 16:10,64.16,-53.80599422,246.1940058
2025/2/9 16:11,64.18,-32.47342249,267.5265775
2025/2/9 16:12,64.2,-39.01868154,260.9813185
2025/2/9 16:13,64.21,-25.22256569,274.7774343
2025/2/9 16:14,64.23,-19.84658289,280.1534171
2025/2/9 16:15,64.25,4.170620254,304.1706203
2025/2/9 16:16,64.26,13.16867146,313.1686715
2025/2/9 16:17,64.28,-25.29312546,274.7068745
2025/2/9 16:18,64.3,-25.0008064,274.9991936
2025/2/9 16:19,64.31,18.78993347,318.7899335
2025/2/9 16:20,64.33,15.51394396,315.513944
2025/2/9 16:21,64.35,-27.77279753,272.2272025
2025/2/9 16:22,64.36,-19.96418251,280.0358175
2025/2/9 16:23,64.38,-16.54707345,283.4529266
2025/2/9 16:24,64.4,7.742288825,307.7422888
2025/2/9 16:25,64.41,9.297963847,309.2979638
2025/2/9 16:26,64.43,-67.63906995,232.3609301
2025/2/9 16:27,64.45,-61.43988979,238.5601102
2025/2/9 16:28,64.46,-1.023923123,298.9760769
2025/2/9 16:29,64.48,25.05295343,325.0529534
2025/2/9 16:30,64.5,-19.44338418,280.5566158
2025/2/9 16:31,64.51,19.09569249,319.0956925
2025/2/9 16:32,64.53,-32.58094214,267.4190579
2025/2/9 16:33,64.55,-25.60896445,274.3910356
2025/2/9 16:34,64.56,-26.87904039,273.1209596
2025/2/9 16:35,64.58,-18.8117062,281.1882938
2025/2/9 16:36,64.6,-44.81466299,255.185337
2025/2/9 16:37,64.61,-58.80901821,241.1909818
2025/2/9 16:38,64.63,-39.96283852,260.0371615
2025/2/9 16:39,64.65,-55.18358981,244.8164102
2025/2/9 16:40,64.66,10.02036153,310.0203615
2025/2/9 16:41,64.68,-16.02291513,283.9770849
2025/2/9 16:42,64.7,6.861971642,306.8619716
2025/2/9 16:43,64.71,-50.34856528,249.6514347
2025/2/9 16:44,64.73,-63.42900343,236.5709966
2025/2/9 16:45,64.75,-87.02620792,212.9737921
2025/2/9 16:46,64.76,-69.00994557,230.9900544
2025/2/9 16:47,64.78,-55.39862912,244.6013709
2025/2/9 16:48,64.8,-71.06625899,228.933741
2025/2/9 16:49,64.81,22.46240172,322.4624017
2025/2/9 16:50,64.83,6.902291513,306.9022915
2025/2/9 16:51,64.85,-58.89973792,241.1002621
2025/2/9 16:52,64.86,-12.03460789,287.9653921
2025/2/9 16:53,64.88,-3.066796586,296.9332034
2025/2/9 16:54,64.9,-37.44284658,262.5571534
2025/2/9 16:55,64.91,-22.12129561,277.8787044
2025/2/9 16:56,64.93,-96.94153619,203.0584638
2025/2/9 16:57,64.95,-73.04865264,226.9513474
2025/2/9 16:58,64.96,-68.19682817,231.8031718
2025/2/9 16:59,64.98,-79.73839124,220.2616088
2025/2/9 17:00,65,-41.6562731,258.3437269
2025/2/9 17:01,65.01,-51.48760164,248.5123984
2025/2/9 17:02,65.03,-72.06081581,227.9391842
2025/2/9 17:03,65.05,-58.57045897,241.429541
2025/2/9 17:04,65.06,-51.41704187,248.5829581
2025/2/9 17:05,65.08,-53.08023654,246.9197635
2025/2/9 17:06,65.1,-21.8121766,278.1878234
2025/2/9 17:07,65.11,-17.33331093,282.6666891
2025/2/9 17:08,65.13,-72.39345474,227.6065453
2025/2/9 17:09,65.15,-85.8132518,214.1867482
2025/2/9 17:10,65.16,-52.50231839,247.4976816
2025/2/9 17:11,65.18,-33.92493784,266.0750622
2025/2/9 17:12,65.2,-58.07654056,241.9234594
2025/2/9 17:13,65.21,-101.0978429,198.9021571
2025/2/9 17:14,65.23,-44.71050333,255.2894967
2025/2/9 17:15,65.25,-70.9049795,229.0950205
2025/2/9 17:16,65.26,-97.83529333,202.1647067
2025/2/9 17:17,65.28,-89.20012096,210.799879
2025/2/9 17:18,65.3,-67.53491029,232.4650897
2025/2/9 17:19,65.31,-66.45299375,233.5470063
2025/2/9 17:20,65.33,-63.89604193,236.1039581
2025/2/9 17:21,65.35,-86.33405013,213.6659499
2025/2/9 17:22,65.36,-53.41287548,246.5871245
2025/2/9 17:23,65.38,-29.9702305,270.0297695
2025/2/9 17:24,65.4,-28.32047577,271.6795242
2025/2/9 17:25,65.41,-88.81036221,211.1896378
2025/2/9 17:26,65.43,-57.80438143,242.1956186
2025/2/9 17:27,65.45,-75.83744372,224.1625563
2025/2/9 17:28,65.46,-78.23647604,221.763524
2025/2/9 17:29,65.48,-60.35125328,239.6487467
2025/2/9 17:30,65.5,-76.51280156,223.4871984
2025/2/9 17:31,65.51,-76.11296284,223.8870372
2025/2/9 17:32,65.53,-80.44062899,219.559371
2025/2/9 17:33,65.55,-72.5009744,227.4990256
2025/2/9 17:34,65.56,-61.02661111,238.9733889
2025/2/9 17:35,65.58,-77.33599892,222.6640011
2025/2/9 17:36,65.6,-79.58047174,220.4195283
2025/2/9 17:37,65.61,-39.63691956,260.3630804
2025/2/9 17:38,65.63,-22.0944157,277.9055843
2025/2/9 17:39,65.65,-62.01108796,237.988912
2025/2/9 17:40,65.66,-97.44889456,202.5511054
2025/2/9 17:41,65.68,-35.06061421,264.9393858
2025/2/9 17:42,65.7,-65.81795578,234.1820442
2025/2/9 17:43,65.71,-88.23916403,211.760836
2025/2/9 17:44,65.73,-52.30071904,247.699281
2025/2/9 17:45,65.75,-48.99112963,251.0088704
2025/2/9 17:46,65.76,-86.75740878,213.2425912
2025/2/9 17:47,65.78,-56.30918621,243.6908138
2025/2/9 17:48,65.8,-51.54808145,248.4519186
2025/2/9 17:49,65.81,-62.04468786,237.9553121
2025/2/9 17:50,65.83,-30.57838855,269.4216115
2025/2/9 17:51,65.85,-89.44876016,210.5512398
2025/2/9 17:52,65.86,-58.88293797,241.117062
2025/2/9 17:53,65.88,-70.34722129,229.6527787
2025/2/9 17:54,65.9,-73.42161145,226.5783886
2025/2/9 17:55,65.91,-51.51784154,248.4821585
2025/2/9 17:56,65.93,-23.88192998,276.11807
2025/2/9 17:57,65.95,-36.97916807,263.0208319
2025/2/9 17:58,65.96,-52.25367919,247.7463208
2025/2/9 17:59,65.98,-64.91075869,235.0892413
2025/2/9 18:00,66,-8.577178953,291.422821
2025/2/9 18:01,66.01,-34.33821652,265.6617835
2025/2/9 18:02,66.03,-62.05140784,237.9485922
2025/2/9 18:03,66.05,-47.33801492,252.6619851
2025/2/9 18:04,66.06,-53.52375512,246.4762449
2025/2/9 18:05,66.08,-40.11403804,259.885962
2025/2/9 18:06,66.1,-46.23929843,253.7607016
2025/2/9 18:07,66.11,-13.32820375,286.6717963
2025/2/9 18:08,66.13,-51.26584235,248.7341577
2025/2/9 18:09,66.15,-53.11383644,246.8861636
2025/2/9 18:10,66.16,-18.69074659,281.3092534
2025/2/9 18:11,66.18,-45.7823399,254.2176601
2025/2/9 18:12,66.2,-43.9679457,256.0320543
2025/2/9 18:13,66.21,-33.6258988,266.3741012
2025/2/9 18:14,66.23,-57.6565419,242.3434581
2025/2/9 18:15,66.25,-66.57731335,233.4226867
2025/2/9 18:16,66.26,-59.42725623,240.5727438
2025/2/9 18:17,66.28,-36.15261071,263.8473893
2025/2/9 18:18,66.3,-56.69894496,243.301055
2025/2/9 18:19,66.31,-49.92856663,250.0714334
2025/2/9 18:20,66.33,-54.8442309,245.1557691
2025/2/9 18:21,66.35,-3.866474027,296.133526
2025/2/9 18:22,66.36,-53.13735636,246.8626436
2025/2/9 18:23,66.38,-58.28485989,241.7151401
2025/2/9 18:24,66.4,-68.1867482,231.8132518
2025/2/9 18:25,66.41,-49.17256905,250.827431
2025/2/9 18:26,66.43,-81.95598414,218.0440159
2025/2/9 18:27,66.45,-52.58295813,247.4170419
2025/2/9 18:28,66.46,-51.17512264,248.8248774
2025/2/9 18:29,66.48,-46.4677777,253.5322223
2025/2/9 18:30,66.5,-27.312479,272.687521
2025/2/9 18:31,66.51,-66.85283247,233.1471675
2025/2/9 18:32,66.53,-46.13849876,253.8615012
2025/2/9 18:33,66.55,-40.47355688,259.5264431
2025/2/9 18:34,66.56,-63.08628452,236.9137155
2025/2/9 18:35,66.58,-66.5941133,233.4058867
2025/2/9 18:36,66.6,-72.01041597,227.989584
2025/2/9 18:37,66.61,-61.84980848,238.1501915
2025/2/9 18:38,66.63,-33.08494053,266.9150595
2025/2/9 18:39,66.65,-59.33989651,240.6601035
2025/2/9 18:40,66.66,-54.64263154,245.3573685
2025/2/9 18:41,66.68,-71.06625899,228.933741
2025/2/9 18:42,66.7,-55.24742961,244.7525704
2025/2/9 18:43,66.71,-16.67811303,283.321887
2025/2/9 18:44,66.73,-45.75545998,254.24454
2025/2/9 18:45,66.75,-51.79672065,248.2032794
2025/2/9 18:46,66.76,-51.43384181,248.5661582
2025/2/9 18:47,66.78,-51.2826423,248.7173577
2025/2/9 18:48,66.8,-52.39479874,247.6052013
2025/2/9 18:49,66.81,-56.50406559,243.4959344
2025/2/9 18:50,66.83,-39.80491902,260.195081
2025/2/9 18:51,66.85,-52.08567973,247.9143203
2025/2/9 18:52,66.86,-46.48793764,253.5120624
2025/2/9 18:53,66.88,-49.22632888,250.7736711
2025/2/9 18:54,66.9,-48.61145084,251.3885492
2025/2/9 18:55,66.91,-55.9698273,244.0301727
2025/2/9 18:56,66.93,-49.55560782,250.4443922
2025/2/9 18:57,66.95,-47.53625428,252.4637457
2025/2/9 18:58,66.96,-44.78442309,255.2155769
2025/2/9 18:59,66.98,-50.89960352,249.1003965
2025/2/9 19:00,67,-50.12680599,249.873194
2025/2/9 19:01,67.01,-51.46072173,248.5392783
2025/2/9 19:02,67.03,-38.07116457,261.9288354
2025/2/9 19:03,67.05,-34.90269471,265.0973053
2025/2/9 19:04,67.06,-17.26947114,282.7305289
2025/2/9 19:05,67.08,-16.17075465,283.8292454
2025/2/9 19:06,67.1,-50.34856528,249.6514347
2025/2/9 19:07,67.11,-33.2193401,266.7806599
2025/2/9 19:08,67.13,-20.08178214,279.9182179
2025/2/9 19:09,67.15,-36.33069014,263.6693099
2025/2/9 19:10,67.16,-16.8763524,283.1236476
2025/2/9 19:11,67.18,-36.86156844,263.1384316
2025/2/9 19:12,67.2,-47.08265574,252.9173443
2025/2/9 19:13,67.21,-26.12976278,273.8702372
2025/2/9 19:14,67.23,-48.47369128,251.5263087
2025/2/9 19:15,67.25,-37.71164572,262.2883543
2025/2/9 19:16,67.26,-31.92238425,268.0776158
2025/2/9 19:17,67.28,-30.84046771,269.1595323
2025/2/9 19:18,67.3,-33.78717828,266.2128217
2025/2/9 19:19,67.31,-22.73953363,277.2604664
2025/2/9 19:20,67.33,-23.57281097,276.427189
2025/2/9 19:21,67.35,-20.00786237,279.9921376
2025/2/9 19:22,67.36,-40.11739802,259.882602
2025/2/9 19:23,67.38,-38.71292252,261.2870775
2025/2/9 19:24,67.4,-39.66715947,260.3328405
2025/2/9 19:25,67.41,-31.41502587,268.5849741
2025/2/9 19:26,67.43,-19.38626436,280.6137356
2025/2/9 19:27,67.45,-37.20764734,262.7923527
2025/2/9 19:28,67.46,-50.41576507,249.5842349
2025/2/9 19:29,67.48,-41.13547477,258.8645252
2025/2/9 19:30,67.5,-43.86042605,256.139574
2025/2/9 19:31,67.51,-40.67851623,259.3214838
2025/2/9 19:32,67.53,-39.20012096,260.799879
2025/2/9 19:33,67.55,-34.20045696,265.799543
2025/2/9 19:34,67.56,-39.05564142,260.9443586
2025/2/9 19:35,67.58,-48.44009139,251.5599086
2025/2/9 19:36,67.6,-41.68987299,258.310127
2025/2/9 19:37,67.61,-34.94301458,265.0569854
2025/2/9 19:38,67.63,-28.85471406,271.1452859
2025/2/9 19:39,67.65,-50.47960487,249.5203951
2025/2/9 19:40,67.66,-48.26201196,251.737988
2025/2/9 19:41,67.68,-48.51737114,251.4826289
2025/2/9 19:42,67.7,-26.41200188,273.5879981
2025/2/9 19:43,67.71,-43.25226799,256.747732
2025/2/9 19:44,67.73,-25.25952557,274.7404744
2025/2/9 19:45,67.75,-41.49835361,258.5016464
2025/2/9 19:46,67.76,-37.72172569,262.2782743
2025/2/9 19:47,67.78,-41.72683287,258.2731671
2025/2/9 19:48,67.8,-36.36765002,263.63235
2025/2/9 19:49,67.81,-34.35501646,265.6449835
2025/2/9 19:50,67.83,-33.67965863,266.3203414
2025/2/9 19:51,67.85,-45.49002083,254.5099792
2025/2/9 19:52,67.86,-31.26046637,268.7395336
2025/2/9 19:53,67.88,-33.05134064,266.9486594
2025/2/9 19:54,67.9,-39.30092064,260.6990794
2025/2/9 19:55,67.91,-47.57657415,252.4234259
2025/2/9 19:56,67.93,-30.27598952,269.7240105
2025/2/9 19:57,67.95,-33.57885895,266.4211411
2025/2/9 19:58,67.96,-34.82541496,265.174585
2025/2/9 19:59,67.98,-34.41213628,265.5878637
2025/2/9 20:00,68,-28.24319602,271.756804
2025/2/9 20:01,68.01,-38.60876285,261.3912372
2025/2/9 20:02,68.03,-32.7489416,267.2510584
2025/2/9 20:03,68.05,-31.14958672,268.8504133
2025/2/9 20:04,68.06,-38.7196425,261.2803575
2025/2/9 20:05,68.08,-41.33035414,258.6696459
2025/2/9 20:06,68.1,-39.44204019,260.5579598
2025/2/9 20:07,68.11,-22.38337477,277.6166252
2025/2/9 20:08,68.13,-40.05355823,259.9464418
2025/2/9 20:09,68.15,-41.21611451,258.7838855
2025/2/9 20:10,68.16,-31.45534574,268.5446543
2025/2/9 20:11,68.18,-28.01471675,271.9852833
2025/2/9 20:12,68.2,-24.24816881,275.7518312
2025/2/9 20:13,68.21,-38.28956387,261.7104361
2025/2/9 20:14,68.23,-33.77709831,266.2229017
2025/2/9 20:15,68.25,-35.32605336,264.6739466
2025/2/9 20:16,68.26,-25.83408373,274.1659163
2025/2/9 20:17,68.28,-32.70862173,267.2913783
2025/2/9 20:18,68.3,-37.30844701,262.691553
2025/2/9 20:19,68.31,-33.67629864,266.3237014
2025/2/9 20:20,68.33,-27.13775956,272.8622404
2025/2/9 20:21,68.35,-34.17693703,265.823063
2025/2/9 20:22,68.36,-25.01424635,274.9857537
2025/2/9 20:23,68.38,-29.92319065,270.0768094
2025/2/9 20:24,68.4,-30.25582958,269.7441704
2025/2/9 20:25,68.41,-25.60224447,274.3977555
2025/2/9 20:26,68.43,-23.15953229,276.8404677
2025/2/9 20:27,68.45,-38.02412472,261.9758753
2025/2/9 20:28,68.46,-24.70848733,275.2915127
2025/2/9 20:29,68.48,-16.52019354,283.4798065
2025/2/9 20:30,68.5,-29.78543109,270.2145689
2025/2/9 20:31,68.51,-20.71010013,279.2898999
2025/2/9 20:32,68.53,-25.44768497,274.552315
2025/2/9 20:33,68.55,-26.99664001,273.00336
2025/2/9 20:34,68.56,-29.02943351,270.9705665
2025/2/9 20:35,68.58,-24.5942477,275.4057523
2025/2/9 20:36,68.6,-17.45091056,282.5490894
2025/2/9 20:37,68.61,-14.66883946,285.3311605
2025/2/9 20:38,68.63,-30.85726766,269.1427323
2025/2/9 20:39,68.65,-29.73503125,270.2649688
2025/2/9 20:40,68.66,-21.61057725,278.3894228
2025/2/9 20:41,68.68,-39.49916,260.50084
2025/2/9 20:42,68.7,-18.875546,281.124454
2025/2/9 20:43,68.71,-27.34607889,272.6539211
2025/2/9 20:44,68.73,-25.53504469,274.4649553
2025/2/9 20:45,68.75,-19.46018413,280.5398159
2025/2/9 20:46,68.76,-22.97137289,277.0286271
2025/2/9 20:47,68.78,-27.48047846,272.5195215
2025/2/9 20:48,68.8,-32.57758215,267.4224179
2025/2/9 20:49,68.81,-23.18977219,276.8102278
2025/2/9 20:50,68.83,-23.33761172,276.6623883
2025/2/9 20:51,68.85,-28.84127411,271.1587259
2025/2/9 20:52,68.86,-28.35743566,271.6425643
2025/2/9 20:53,68.88,-8.244540017,291.75546
2025/2/9 20:54,68.9,-24.22800887,275.7719911
2025/2/9 20:55,68.91,-22.07425576,277.9257442
2025/2/9 20:56,68.93,-31.93582421,268.0641758
2025/2/9 20:57,68.95,-29.61071165,270.3892884
2025/2/9 20:58,68.96,-16.00611518,283.9938848
2025/2/9 20:59,68.98,-20.54546065,279.4545394
2025/2/9 21:00,69,-26.33472213,273.6652779
2025/2/9 21:01,69.01,-24.40944829,275.5905517
2025/2/9 21:02,69.03,-18.07922855,281.9207715
2025/2/9 21:03,69.05,-19.46354412,280.5364559
2025/2/9 21:04,69.06,-22.02721591,277.9727841
2025/2/9 21:05,69.08,-17.9683489,282.0316511
2025/2/9 21:06,69.1,-23.21329212,276.7867079
2025/2/9 21:07,69.11,-23.95584974,276.0441503
2025/2/9 21:08,69.13,-20.98561925,279.0143808
2025/2/9 21:09,69.15,-14.63187958,285.3681204
2025/2/9 21:10,69.16,-16.00611518,283.9938848
2025/2/9 21:11,69.18,-18.62690679,281.3730932
2025/2/9 21:12,69.2,-21.8760164,278.1239836
2025/2/9 21:13,69.21,-17.000672,282.999328
2025/2/9 21:14,69.23,-25.32000538,274.6799946
2025/2/9 21:15,69.25,-26.04912304,273.950877
2025/2/9 21:16,69.26,-29.23103286,270.7689671
2025/2/9 21:17,69.28,-30.86398764,269.1360124
2025/2/9 21:18,69.3,-11.42980982,288.5701902
2025/2/9 21:19,69.31,-18.70418655,281.2958135
2025/2/9 21:20,69.33,-23.38465157,276.6153484
2025/2/9 21:21,69.35,-18.02882871,281.9711713
2025/2/9 21:22,69.36,-22.72273369,277.2772663
2025/2/9 21:23,69.38,-21.73153686,278.2684631
2025/2/9 21:24,69.4,-16.49331362,283.5066864
2025/2/9 21:25,69.41,-25.08144614,274.9185539
2025/2/9 21:26,69.43,-27.03695988,272.9630401
2025/2/9 21:27,69.45,-2.277199113,297.7228009
2025/2/9 21:28,69.46,-18.49250722,281.5074928
2025/2/9 21:29,69.48,-22.18177542,277.8182246
2025/2/9 21:30,69.5,-13.44580337,286.5541966
2025/2/9 21:31,69.51,-18.17666823,281.8233318
2025/2/9 21:32,69.53,-25.92144345,274.0785566
2025/2/9 21:33,69.55,-20.04482226,279.9551777
2025/2/9 21:34,69.56,-15.66339628,284.3366037
2025/2/9 21:35,69.58,-20.34722129,279.6527787
2025/2/9 21:36,69.6,-15.2198777,284.7801223
2025/2/9 21:37,69.61,-9.521335932,290.4786641
2025/2/9 21:38,69.63,-3.728714468,296.2712855
2025/2/9 21:39,69.65,-11.57092937,288.4290706
2025/2/9 21:40,69.66,-11.12741079,288.8725892
2025/2/9 21:41,69.68,-15.0317183,284.9682817
2025/2/9 21:42,69.7,-14.48404005,285.51596
2025/2/9 21:43,69.71,-10.17989382,289.8201062
2025/2/9 21:44,69.73,-13.24756401,286.752436
2025/2/9 21:45,69.75,-16.83939251,283.1606075
2025/2/9 21:46,69.76,-15.05859821,284.9414018
2025/2/9 21:47,69.78,-13.99684161,286.0031584
2025/2/9 21:48,69.8,-15.72723607,284.2727639
2025/2/9 21:49,69.81,-7.47510248,292.5248975
2025/2/9 21:50,69.83,-10.21685371,289.7831463
2025/2/9 21:51,69.85,-13.20388415,286.7961159
2025/2/9 21:52,69.86,-14.08084134,285.9191587
2025/2/9 21:53,69.88,-7.394462738,292.6055373
2025/2/9 21:54,69.9,-15.5323567,284.4676433
2025/2/9 21:55,69.91,-9.524695921,290.4753041
2025/2/9 21:56,69.93,-13.00564478,286.9943552
2025/2/9 21:57,69.95,-18.6873866,281.3126134
2025/2/9 21:58,69.96,-14.32612056,285.6738794
2025/2/9 21:59,69.98,-9.739735233,290.2602648
2025/2/9 22:00,70,-2.535918285,297.4640817
2025/2/9 22:01,70.01,-2.015119952,297.98488
2025/2/9 22:02,70.03,-6.913984275,293.0860157
2025/2/9 22:03,70.05,-7.004703985,292.995296
2025/2/9 22:04,70.06,-12.13204758,287.8679524
2025/2/9 22:05,70.08,-11.86324844,288.1367516
2025/2/9 22:06,70.1,-13.86244204,286.137558
2025/2/9 22:07,70.11,-13.73812244,286.2618776
2025/2/9 22:08,70.13,-11.55412943,288.4458706
2025/2/9 22:09,70.15,-16.92339225,283.0766078
2025/2/9 22:10,70.16,-7.969020899,292.0309791
2025/2/9 22:11,70.18,-16.60083328,283.3991667
